request_id,raw_text,normalized_text,english_gloss,language_type,intent,category,department,urgency,severity,locality,district,source_type,split
CDX_471,தண்ணீர் விநியோகம் அடிக்கடி நிறுத்தப்படுகிறது,தண்ணீர் விநியோகம் அடிக்கடி நிறுத்தப்படுகிறது,Water supply frequently gets interrupted,tamil,complaint,water_supply,Water Supply Department,high,service_failure,urban_area,Chennai,synthetic,train
CDX_472,விளக்கு பிரச்சனை மீண்டும் மீண்டும் ஏற்படுகிறது,விளக்கு பிரச்சனை மீண்டும் மீண்டும் ஏற்படுகிறது,Street light issue keeps recurring,tamil,follow_up,street_lighting,Electricity Department,medium,service_failure,urban_area,Chennai,synthetic_realistic,train
CDX_473,டிரெயினேஜ் பிரச்சனை முழுமையாக தீர்க்கப்படவில்லை,டிரெயினேஜ் பிரச்சனை முழுமையாக தீர்க்கப்படவில்லை,Drainage issue not fully resolved,tamil,follow_up,drainage,Drainage Department,high,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_474,என் விண்ணப்பம் இன்னும் செயல்படுத்தப்படவில்லை,என் விண்ணப்பம் இன்னும் செயல்படுத்தப்படவில்லை,My application has not been processed yet,tamil,status_query,certificates,Revenue Department,low,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_475,இந்த பகுதியில் மின்தடை அடிக்கடி ஏற்படுகிறது,இந்த பகுதியில் மின்தடை அடிக்கடி ஏற்படுகிறது,Frequent power cuts in this area,tamil,complaint,electricity,Electricity Department,high,service_failure,urban_area,Chennai,synthetic_realistic,train
CDX_476,குப்பை சேகரிப்பு மீண்டும் முறையாக நடைபெறவில்லை,குப்பை சேகரிப்பு மீண்டும் முறையாக நடைபெறவில்லை,Garbage collection not proper again,tamil,follow_up,sanitation,Sanitation Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_477,பஸ் தாமதம் தினசரி அதிகரித்துள்ளது,பஸ் தாமதம் தினசரி அதிகரித்துள்ளது,Bus delays increasing daily,tamil,complaint,transport,Transport Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_478,இன்று மருத்துவமனையில் கூட்டம் அதிகமாக உள்ளது,இன்று மருத்துவமனையில் கூட்டம் அதிகமாக உள்ளது,Hospital is overcrowded today,tamil,complaint,public_health,Public Health Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_479,சாலை பழுது வேலை நீண்ட நாட்களாக முடிக்கப்படவில்லை,சாலை பழுது வேலை நீண்ட நாட்களாக முடிக்கப்படவில்லை,Road repair work not completed for a long time,tamil,follow_up,roads,Roads Department,high,service_delay,urban_area,Chennai,real,train
CDX_480,இந்த வாரம் தண்ணீர் பிரச்சனை தொடர்ந்து உள்ளது,இந்த வாரம் தண்ணீர் பிரச்சனை தொடர்ந்து உள்ளது,Water issue continues this week,tamil,follow_up,water_supply,Water Supply Department,high,service_failure,urban_area,Chennai,synthetic_realistic,train
CDX_481,சரி செய்த பிறகும் விளக்கு மீண்டும் அணைந்துவிட்டது,விளக்கு மீண்டும் அணைந்துள்ளது,Street light turned off again after repair,tamil,follow_up,street_lighting,Electricity Department,medium,service_failure,urban_area,Chennai,synthetic_realistic,val
CDX_482,டிரெயினேஜ் வாசனை இன்னும் குறையவில்லை,டிரெயினேஜ் வாசனை குறையவில்லை,Drain smell has not reduced,tamil,follow_up,drainage,Drainage Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,val
CDX_483,ரேஷன் கார்டு நிலை மாற்றமின்றி உள்ளது,ரேஷன் கார்டு நிலை மாற்றமில்லை,Ration card status unchanged,tamil,status_query,certificates,Revenue Department,low,service_delay,urban_area,Chennai,synthetic,val
CDX_484,மின் கம்பம் இன்னும் ஆபத்தான நிலையில் உள்ளது,மின் கம்பம் ஆபத்தாக உள்ளது,Electric pole still dangerous,tamil,follow_up,electricity,Electricity Department,high,public_hazard,urban_area,Chennai,synthetic,val
CDX_485,இந்த பகுதியில் பஸ் சேவை மேம்படவில்லை,பஸ் சேவை மேம்படவில்லை,Bus service not improved,tamil,follow_up,transport,Transport Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,val
CDX_486,இந்த இடத்தில் குப்பை பிரச்சனை தொடர்கிறது,குப்பை பிரச்சனை தொடர்கிறது,Garbage issue continues,tamil,follow_up,sanitation,Sanitation Department,high,public_hazard,urban_area,Chennai,synthetic,val
CDX_487,மருத்துவ சேவை இன்னும் மெதுவாகவே உள்ளது,மருத்துவ சேவை மெதுவாக உள்ளது,Healthcare service still slow,tamil,follow_up,public_health,Public Health Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,val
CDX_488,சாலை பழுது நீண்ட காலமாக சரி செய்யப்படவில்லை,சாலை பழுது சரி செய்யப்படவில்லை,Road repair not fixed,tamil,follow_up,roads,Roads Department,high,service_delay,urban_area,Chennai,real,val
CDX_489,தண்ணீர் விநியோகம் இன்னும் சரியாக இல்லை,தண்ணீர் விநியோகம் சரியாக இல்லை,Water supply not proper,tamil,follow_up,water_supply,Water Supply Department,high,service_failure,urban_area,Chennai,synthetic_realistic,val
CDX_490,இந்த வாரம் விளக்கு பிரச்சனை தொடர்கிறது,விளக்கு பிரச்சனை தொடர்கிறது,Street light issue continues,tamil,follow_up,street_lighting,Electricity Department,medium,service_failure,urban_area,Chennai,synthetic_realistic,val
CDX_491,டிரெயினேஜ் பிரச்சனை இன்னும் தீர்க்கப்படவில்லை,டிரெயினேஜ் பிரச்சனை தீர்க்கப்படவில்லை,Drainage issue not resolved,tamil,follow_up,drainage,Drainage Department,high,service_delay,urban_area,Chennai,synthetic_realistic,val
CDX_492,என் விண்ணப்பம் இன்னும் செயல்படுத்தப்படவில்லை,விண்ணப்பம் செயல்படுத்தப்படவில்லை,Application not processed,tamil,status_query,certificates,Revenue Department,low,service_delay,urban_area,Chennai,synthetic,val
CDX_493,இந்த பகுதியில் மின்தடை இன்னும் அதிகமாக உள்ளது,மின்தடை அதிகமாக உள்ளது,Power cuts high,tamil,follow_up,electricity,Electricity Department,high,service_failure,urban_area,Chennai,synthetic_realistic,val
CDX_494,இந்த வாரம் குப்பை சேகரிப்பு இன்னும் சரியாக இல்லை,குப்பை சேகரிப்பு சரியாக இல்லை,Garbage collection not proper,tamil,follow_up,sanitation,Sanitation Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,val
CDX_495,பஸ் சேவை இன்னும் பழைய நிலையே உள்ளது,பஸ் சேவை மாற்றமில்லை,Bus service unchanged,tamil,follow_up,transport,Transport Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,val
CDX_496,மருத்துவமனை பிரச்சனை இன்னும் தீரவில்லை,மருத்துவமனை பிரச்சனை தீரவில்லை,Hospital issue unresolved,tamil,follow_up,public_health,Public Health Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,val
CDX_497,சாலை பழுது இன்னும் நிலுவையில் உள்ளது,சாலை பழுது நிலுவையில் உள்ளது,Road repair pending,tamil,status_query,roads,Roads Department,high,service_delay,urban_area,Chennai,synthetic_realistic,val
CDX_498,இந்த இடத்தில் தண்ணீர் பிரச்சனை தொடர்ந்து உள்ளது,தண்ணீர் பிரச்சனை தொடர்கிறது,Water issue continues,tamil,follow_up,water_supply,Water Supply Department,high,service_failure,urban_area,Chennai,synthetic_realistic,val
CDX_499,விளக்கு பிரச்சனை முழுமையாக சரி செய்யப்படவில்லை,விளக்கு பிரச்சனை சரி செய்யப்படவில்லை,Street light not fixed,tamil,follow_up,street_lighting,Electricity Department,medium,service_failure,urban_area,Chennai,synthetic_realistic,val
CDX_500,இந்த பகுதியில் டிரெயினேஜ் பிரச்சனை தொடர்ந்து உள்ளது,டிரெயினேஜ் பிரச்சனை தொடர்கிறது,Drainage issue continues,tamil,follow_up,drainage,Drainage Department,high,service_delay,urban_area,Chennai,synthetic_realistic,val
CDX_501,water illa 2 days pls fix,தண்ணீர் 2 நாட்களாக இல்லை,No water for 2 days,tanglish,complaint,water_supply,Water Supply Department,high,service_failure,urban_area,Chennai,synthetic_realistic,val
CDX_502,bus late ah daily enna service idhu,பஸ் தினமும் தாமதமாக வருகிறது,Bus comes late daily,tanglish,complaint,transport,Transport Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,val
CDX_503,garbage remove pannala smell romba bad,குப்பை அகற்றப்படவில்லை துர்நாற்றம் அதிகம்,Garbage not removed bad smell,tanglish,complaint,sanitation,Sanitation Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,val
CDX_504,light off full street dark dangerous,விளக்கு அணைந்ததால் தெரு இருண்டுள்ளது,Street dark due to light off,tanglish,complaint,street_lighting,Electricity Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,val
CDX_505,road la potholes too much bike slip aaguthu,சாலையில் அதிக குழிகள் விபத்து அபாயம்,Too many potholes causing risk,tanglish,complaint,roads,Roads Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,val
CDX_506,water pressure romba kammi use panna mudila,தண்ணீர் அழுத்தம் குறைவு பயன்படுத்த முடியவில்லை,Low water pressure unusable,tanglish,complaint,water_supply,Water Supply Department,medium,service_failure,real,Chennai,real,val
CDX_507,drain block ah irukku smell varudhu,டிரெயினேஜ் அடைப்பு துர்நாற்றம்,Drain blocked foul smell,tanglish,complaint,drainage,Drainage Department,high,public_hazard,urban_area,Chennai,real,val
CDX_508,current cut again again romba kashtam,மின்தடை அடிக்கடி ஏற்படுகிறது,Frequent power cuts,tanglish,complaint,electricity,Electricity Department,high,service_failure,urban_area,Chennai,synthetic_realistic,val
CDX_509,hospital la queue romba perusa irukku,மருத்துவமனையில் நீண்ட வரிசை,Long hospital queue,tanglish,complaint,public_health,Public Health Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,val
CDX_510,application status enna aachu update illa,விண்ணப்ப நிலை அப்டேட் இல்லை,No application update,tanglish,status_query,certificates,Revenue Department,low,service_delay,urban_area,Chennai,synthetic_realistic,val
CDX_511,bus varala 30 mins wait pannom,பஸ் வரவில்லை 30 நிமிடம் காத்திருந்தோம்,Bus didn’t arrive waited 30 minutes,tanglish,complaint,transport,Transport Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,val
CDX_512,garbage 3 days ah irukku yarum varala,குப்பை 3 நாட்களாக அகற்றப்படவில்லை,Garbage not cleared for 3 days,tanglish,complaint,sanitation,Sanitation Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,val
CDX_513,street light flicker aaguthu night la problem,விளக்கு மினுமினுக்கிறது இரவில் பிரச்சனை,Street light flickering,tanglish,complaint,street_lighting,Electricity Department,medium,service_failure,urban_area,Chennai,synthetic_realistic,val
CDX_514,water morning varala evening matum varudhu,தண்ணீர் காலை வரவில்லை மாலை மட்டும் வருகிறது,Water only in evening,tanglish,complaint,water_supply,Water Supply Department,medium,service_failure,urban_area,Chennai,synthetic,val
CDX_515,road repair start pannitu stop pannitanga,சாலை பழுது வேலை தொடங்கி நிறுத்தப்பட்டது,Road repair stopped midway,tanglish,follow_up,roads,Roads Department,high,service_delay,urban_area,Chennai,synthetic_realistic,val
CDX_516,drain water overflow street la nadakka mudila,டிரெயினேஜ் நீர் சாலையில் நிரம்பியுள்ளது,Sewage overflow on street,tanglish,complaint,drainage,Drainage Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,val
CDX_517,current daily cut agudhu enna problem,மின்தடை தினமும் ஏற்படுகிறது,Daily power cuts,tanglish,complaint,electricity,Electricity Department,high,service_failure,urban_area,Chennai,synthetic_realistic,val
CDX_518,hospital service romba slow waiting too long,மருத்துவ சேவை மிகவும் மெதுவாக உள்ளது,Hospital service very slow,tanglish,complaint,public_health,Public Health Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,val
CDX_519,application pending 1 month aachu still nothing,விண்ணப்பம் 1 மாதமாக நிலுவையில் உள்ளது,Application pending 1 month,tanglish,status_query,certificates,Revenue Department,medium,service_delay,urban_area,Chennai,synthetic,val
CDX_520,bus delay daily office ku late agudhu,பஸ் தாமதம் அலுவலகத்திற்கு தாமதம்,Bus delay causing late,tanglish,complaint,transport,Transport Department,medium,service_delay,real,Chennai,real,val
CDX_521,garbage burning smoke romba varudhu,குப்பை எரிப்பு புகை அதிகம்,Garbage burning smoke issue,tanglish,complaint,sanitation,Sanitation Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,val
CDX_522,road la stones irukku drive panna kashtam,சாலையில் கற்கள் இயக்க சிரமம்,Stones on road difficulty driving,tanglish,complaint,roads,Roads Department,medium,public_hazard,urban_area,Chennai,synthetic_realistic,val
CDX_523,light off ah irukku whole area dark,முழு பகுதி இருண்டுள்ளது,Area completely dark,tanglish,complaint,street_lighting,Electricity Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,val
CDX_524,water varudhu but romba kammi,தண்ணீர் வருகிறது ஆனால் குறைவாக உள்ளது,Low water supply,tanglish,complaint,water_supply,Water Supply Department,medium,service_failure,urban_area,Chennai,synthetic_realistic,val
CDX_525,drain smell romba bad open pannunga,டிரெயினேஜ் துர்நாற்றம் சுத்தம் செய்ய வேண்டும்,Bad drain smell clean needed,tanglish,complaint,drainage,Drainage Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,val
CDX_526,current fluctuation appliances damage agudhu,மின்சார அதிர்வு சாதனங்கள் சேதமடைகிறது,Power fluctuation damaging devices,tanglish,complaint,electricity,Electricity Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,val
CDX_527,hospital la doctor illa wait panna sollraanga,மருத்துவமனையில் மருத்துவர் இல்லை காத்திருக்க சொல்லப்படுகிறது,No doctor long wait,tanglish,complaint,public_health,Public Health Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,val
CDX_528,application la update illa yar kitayum reply illa,விண்ணப்பத்தில் அப்டேட் இல்லை பதில் இல்லை,No update no response,tanglish,status_query,certificates,Revenue Department,low,service_delay,urban_area,Chennai,synthetic_realistic,val
CDX_529,bus stop la romba neram wait panna vendiyadhu,பஸ் நிறுத்தத்தில் நீண்ட நேரம் காத்திருக்க வேண்டும்,Long wait at bus stop,tanglish,complaint,transport,Transport Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,val
CDX_530,garbage pickup time correct ah illa daily delay,குப்பை சேகரிப்பு நேரம் சரியில்லை,Garbage pickup irregular,tanglish,complaint,sanitation,Sanitation Department,medium,service_delay,real,Chennai,real,val
CDX_531,road la water stagnation slip agudhu,சாலையில் தண்ணீர் தேக்கம் வழுக்கும் அபாயம்,Water stagnation causing slip,tanglish,complaint,roads,Roads Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,val
CDX_532,light problem many times complaint pannom no use,பலமுறை புகார் செய்தும் சரி செய்யப்படவில்லை,Repeated complaints no fix,tanglish,follow_up,street_lighting,Electricity Department,medium,service_failure,urban_area,Chennai,synthetic_realistic,val
CDX_533,water supply stop pannitanga notice illa,தண்ணீர் விநியோகம் அறிவிப்பு இல்லாமல் நிறுத்தப்பட்டது,Water stopped no notice,tanglish,complaint,water_supply,Water Supply Department,high,service_failure,urban_area,Chennai,synthetic_realistic,val
CDX_534,drain block ah irundhu insects varudhu,டிரெயினேஜ் அடைப்பால் பூச்சிகள் அதிகம்,Drain blockage insects,tanglish,complaint,drainage,Drainage Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,val
CDX_535,current problem night la romba mosam,இரவில் மின்சார பிரச்சனை மோசமாக உள்ளது,Power issue worse at night,tanglish,complaint,electricity,Electricity Department,medium,service_failure,urban_area,Chennai,synthetic_realistic,val
CDX_536,hospital la crowd romba adhigam treatment late,மருத்துவமனையில் கூட்டம் அதிகம் சிகிச்சை தாமதம்,Hospital crowded treatment delay,tanglish,complaint,public_health,Public Health Department,medium,service_delay,real,Chennai,real,val
CDX_537,application process romba slow why delay,விண்ணப்ப செயல்முறை மெதுவாக உள்ளது,Application process slow,tanglish,status_query,certificates,Revenue Department,low,service_delay,urban_area,Chennai,synthetic_realistic,val
CDX_538,bus varum time correct illa daily problem,பஸ் நேரம் சரியாக இல்லை,Bus timing inconsistent,tanglish,complaint,transport,Transport Department,medium,service_delay,real,Chennai,real,val
CDX_539,garbage remove pannala mosquitoes romba,குப்பை அகற்றாததால் கொசுக்கள் அதிகம்,Garbage causing mosquitoes,tanglish,complaint,sanitation,Sanitation Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,val
CDX_540,road la potholes repair panna vendum urgent,சாலையில் குழிகள் உடனடி பழுது தேவை,Urgent pothole repair,tanglish,complaint,roads,Roads Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,val
CDX_541,light off ah irukku safety problem,விளக்கு அணைந்ததால் பாதுகாப்பு பிரச்சனை,Light off safety issue,tanglish,complaint,street_lighting,Electricity Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_542,water illa tanker arrange pannunga pls,தண்ணீர் இல்லை டேங்கர் ஏற்பாடு செய்யவும்,No water arrange tanker,tanglish,complaint,water_supply,Water Supply Department,high,service_failure,urban_area,Chennai,synthetic_realistic,test
CDX_543,drain cleaning pannala smell romba adhigam,டிரெயினேஜ் சுத்தம் செய்யாததால் துர்நாற்றம்,Drain not cleaned smell,tanglish,complaint,drainage,Drainage Department,high,public_hazard,real,Chennai,real,test
CDX_544,current cut suddenly work stop agudhu,மின்தடை திடீரென வேலை நிற்கிறது,Sudden power cut stops work,tanglish,complaint,electricity,Electricity Department,high,service_failure,real,Chennai,real,test
CDX_545,hospital la staff kammi service slow,மருத்துவமனையில் பணியாளர்கள் குறைவு சேவை மெதுவாக உள்ளது,Less staff slow service,tanglish,complaint,public_health,Public Health Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,test
CDX_546,application pending enna reason sollunga,விண்ணப்பம் நிலுவையில் உள்ளது காரணம் சொல்லவும்,Reason for pending application,tanglish,status_query,certificates,Revenue Department,low,service_delay,real,Chennai,real,test
CDX_547,bus overcrowded travel panna kashtam,பஸ் மிகுந்த கூட்டம் பயணம் கடினம்,Bus overcrowded,tanglish,complaint,transport,Transport Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,test
CDX_548,garbage smell unbearable immediate action venum,குப்பை துர்நாற்றம் தாங்க முடியவில்லை உடனடி நடவடிக்கை வேண்டும்,Garbage smell unbearable,tanglish,complaint,sanitation,Sanitation Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_549,road damage vehicles damage agudhu,சாலை சேதம் வாகன சேதம் ஏற்படுகிறது,Road damage affecting vehicles,tanglish,complaint,roads,Roads Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_550,light problem area full dark ah irukku,முழு பகுதி இருண்டுள்ளது விளக்கு பிரச்சனை,Area dark due to light issue,tanglish,complaint,street_lighting,Electricity Department,high,public_hazard,urban_area,Chennai,synthetic,test
CDX_551,water illa pls fix asap,தண்ணீர் இல்லை தயவுசெய்து உடனே சரிசெய்யவும்,Water not available please fix,tamil,complaint,water_supply,Water Supply Department,high,service_failure,urban_area,Chennai,synthetic_realistic,test
CDX_552,bus late again waste service,பஸ் மீண்டும் தாமதமாக வருகிறது சேவை மோசமாக உள்ளது,Bus late again poor service,tamil,complaint,transport,Transport Department,medium,service_delay,urban_area,Chennai,synthetic,test
CDX_553,garbage full smell unbearable,குப்பை நிரம்பி துர்நாற்றம் தாங்க முடியவில்லை,Garbage smell unbearable,tamil,complaint,sanitation,Sanitation Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_554,road worst cannot drive at all,சாலை மிகவும் மோசமாக உள்ளது ஓட்ட முடியவில்லை,Road condition very bad cannot drive,tamil,complaint,roads,Roads Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_555,light off whole night very unsafe,முழு இரவும் விளக்கு அணைந்துள்ளது மிகவும் ஆபத்தானது,Street light off whole night unsafe,tamil,complaint,street_lighting,Electricity Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_556,water coming dirty cannot use,தண்ணீர் அழுக்காக வருகிறது பயன்படுத்த முடியவில்லை,Dirty water supply unusable,tamil,complaint,water_supply,Water Supply Department,high,public_hazard,urban_area,Chennai,synthetic,test
CDX_557,drain overflow very bad situation,டிரெயினேஜ் நிரம்பி வழிகிறது மோசமான நிலை,Drain overflow causing issue,tamil,complaint,drainage,Drainage Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_558,current cut 5 times today,இன்று ஐந்து முறை மின்தடை ஏற்பட்டது,Power cut multiple times today,tamil,complaint,electricity,Electricity Department,high,service_failure,urban_area,Chennai,synthetic,test
CDX_559,hospital service too slow pls improve,மருத்துவ சேவை மிகவும் மெதுவாக உள்ளது தயவு செய்து மேம்படுத்தவும்,Hospital service very slow,tamil,complaint,public_health,Public Health Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,test
CDX_560,no update on application for weeks,பல வாரங்களாக விண்ணப்ப நிலை மாற்றமில்லை,No update on application,tamil,status_query,certificates,Revenue Department,low,service_delay,urban_area,Chennai,synthetic_realistic,test
CDX_561,pls send water tanker urgent,தயவு செய்து உடனடியாக தண்ணீர் டேங்கர் அனுப்பவும்,Request water tanker urgently,tamil,complaint,water_supply,Water Supply Department,high,service_failure,real,Chennai,real,test
CDX_562,bus overcrowded cannot even stand,பஸ் மிகவும் நெரிசலாக உள்ளது நிற்க கூட முடியவில்லை,Bus overcrowded difficult to travel,tamil,complaint,transport,Transport Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,test
CDX_563,garbage lying 1 week nobody came,ஒரு வாரமாக குப்பை அகற்றப்படவில்லை யாரும் வரவில்லை,Garbage not cleared for a week,tamil,complaint,sanitation,Sanitation Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_564,road repair pannunga very dangerous,சாலை பழுது உடனடியாக சரிசெய்யவும் மிகவும் ஆபத்தானது,Road needs repair dangerous,tamil,complaint,roads,Roads Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_565,light flicker whole night problem,முழு இரவும் விளக்கு மினுங்குகிறது பிரச்சனை உள்ளது,Street light flickering,tamil,complaint,street_lighting,Electricity Department,medium,service_failure,urban_area,Chennai,synthetic_realistic,test
CDX_566,water only 10 mins coming daily,தினமும் 10 நிமிடங்கள் மட்டுமே தண்ணீர் வருகிறது,Water supply only for short time,tamil,complaint,water_supply,Water Supply Department,medium,service_failure,urban_area,Chennai,synthetic_realistic,test
CDX_567,drain smell too much cant stay,டிரெயினேஜ் துர்நாற்றம் அதிகமாக உள்ளது தங்க முடியவில்லை,Drain smell unbearable,tamil,complaint,drainage,Drainage Department,high,public_hazard,real,Chennai,real,test
CDX_568,current fluctuation damaging devices,மின்சார மாறுபாடு சாதனங்களை சேதப்படுத்துகிறது,Power fluctuation damaging devices,tamil,complaint,electricity,Electricity Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_569,doctor not available long wait,மருத்துவர் இல்லை நீண்ட நேரம் காத்திருக்க வேண்டியுள்ளது,Doctor unavailable long wait,tamil,complaint,public_health,Public Health Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,test
CDX_570,application rejected without reason,எந்த காரணமும் இல்லாமல் விண்ணப்பம் நிராகரிக்கப்பட்டது,Application rejected no reason,tamil,status_query,certificates,Revenue Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,test
CDX_571,water leakage wasting lot of water,தண்ணீர் கசிவு காரணமாக நீர் வீணாகிறது,Water leakage issue,tamil,complaint,water_supply,Water Supply Department,medium,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_572,bus skipped stop very bad service,பஸ் நிறுத்தத்தில் நிற்கவில்லை சேவை மோசமாக உள்ளது,Bus skipped stop poor service,tamil,complaint,transport,Transport Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,test
CDX_573,garbage burning smoke affecting health,குப்பை எரிப்பு புகை உடல்நலத்திற்கு பாதிப்பு ஏற்படுத்துகிறது,Garbage burning smoke issue,tamil,complaint,sanitation,Sanitation Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_574,road water stagnation after rain,மழைக்குப் பிறகு சாலையில் தண்ணீர் தேக்கம் உள்ளது,Water stagnation on road,tamil,complaint,roads,Roads Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_575,light pole leaning dangerous,விளக்கு கம்பம் சாய்ந்து ஆபத்தான நிலையில் உள்ளது,Street light pole dangerous,tamil,complaint,street_lighting,Electricity Department,high,public_hazard,real,Chennai,real,test
CDX_576,no water morning only night supply,காலை தண்ணீர் இல்லை இரவில் மட்டுமே வருகிறது,Water supply only at night,tamil,complaint,water_supply,Water Supply Department,medium,service_failure,real,Chennai,real,test
CDX_577,drain insects coming inside house,டிரெயினேஜ் காரணமாக பூச்சிகள் வீட்டிற்குள் வருகிறது,Drain causing insects issue,tamil,complaint,drainage,Drainage Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_578,current cut during exam time very bad,தேர்வு நேரத்தில் மின்தடை ஏற்பட்டது மிகவும் மோசம்,Power cut during exam,tamil,complaint,electricity,Electricity Department,high,service_failure,urban_area,Chennai,synthetic_realistic,test
CDX_579,hospital overcrowded no space,மருத்துவமனை மிகவும் நெரிசலாக உள்ளது இடமில்லை,Hospital overcrowded,tamil,complaint,public_health,Public Health Department,medium,service_delay,real,Chennai,real,test
CDX_580,application status still pending why,விண்ணப்ப நிலை இன்னும் நிலுவையில் உள்ளது ஏன்,Application still pending,tamil,status_query,certificates,Revenue Department,low,service_delay,urban_area,Chennai,synthetic_realistic,test
CDX_581,water quality bad smell coming,தண்ணீரில் துர்நாற்றம் வருகிறது தரம் மோசமாக உள்ளது,Water quality issue bad smell,tamil,complaint,water_supply,Water Supply Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_582,bus conductor rude behaviour,பஸ் கண்டக்டர் மோசமாக நடந்து கொள்கிறார்,Rude behaviour by conductor,tamil,complaint,transport,Transport Department,low,service_delay,urban_area,Chennai,synthetic_realistic,test
CDX_583,garbage near school dangerous kids,பள்ளி அருகே குப்பை இருப்பது குழந்தைகளுக்கு ஆபத்தானது,Garbage near school hazard,tamil,complaint,sanitation,Sanitation Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_584,road broken vehicles getting damaged,சாலை சேதமடைந்ததால் வாகனங்கள் பாதிக்கப்படுகின்றன,Road damaging vehicles,tamil,complaint,roads,Roads Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_585,street fully dark need urgent fix,முழு தெருவும் இருட்டாக உள்ளது உடனடி சரிசெய்தல் தேவை,Street completely dark,tamil,complaint,street_lighting,Electricity Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_586,water supply stopped suddenly,தண்ணீர் விநியோகம் திடீரென நிறுத்தப்பட்டது,Water supply stopped suddenly,tamil,complaint,water_supply,Water Supply Department,high,service_failure,urban_area,Chennai,synthetic_realistic,test
CDX_587,drain not cleaned for months,மாதங்களாக டிரெயினேஜ் சுத்தம் செய்யப்படவில்லை,Drain not cleaned,tamil,complaint,drainage,Drainage Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,test
CDX_588,current issue at night very frequent,இரவில் மின்சார பிரச்சனை அடிக்கடி ஏற்படுகிறது,Frequent night power issue,tamil,complaint,electricity,Electricity Department,medium,service_failure,urban_area,Chennai,synthetic_realistic,test
CDX_589,hospital staff shortage affecting service,மருத்துவமனையில் பணியாளர்கள் குறைவால் சேவை பாதிக்கப்படுகிறது,Staff shortage in hospital,tamil,complaint,public_health,Public Health Department,medium,service_delay,urban_area,Chennai,synthetic,test
CDX_590,no response for application submitted,சமர்ப்பித்த விண்ணப்பத்திற்கு பதில் இல்லை,No response for application,tamil,status_query,certificates,Revenue Department,low,service_delay,urban_area,Chennai,synthetic_realistic,test
